engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p8,soc-LiveJournal1,4847571,68993773,68993773,8,4,0.85,1e-06,51,yes,8.67001e-07,47.531,170.241,139.986,112.542,27.4438,6.11129,80.3953,19.6047,2744.82,2206.7,538.114,881744,962388,962388,-1,0
Hybrid_p8_t4,soc-LiveJournal1,4847571,68993773,68993773,8,4,0.85,1e-06,51,yes,8.67001e-07,47.531,152.377,122.221,111.968,10.253,6.15676,91.6111,8.38888,2396.5,2195.46,201.039,886644,962472,962472,-1,0
