engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,soc-LiveJournal1,4847571,68993773,68993773,4,2,0.85,1e-06,51,yes,8.67001e-07,65.7402,179.225,128.262,65.4506,62.8114,8.20321,51.0288,48.9712,2514.94,1283.35,1231.6,881428,971876,971876,-1,0
Hybrid_p4_t2,soc-LiveJournal1,4847571,68993773,68993773,4,2,0.85,1e-06,51,yes,8.67001e-07,65.7402,157.788,107.462,66.3243,41.1374,8.25012,61.719,38.281,2107.09,1300.48,806.615,896132,971904,971904,-1,0
