engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,soc-LiveJournal1,4847571,68993773,68993773,4,4,0.85,1e-06,51,yes,8.67001e-07,58.33,149.481,96.2787,51.9162,44.3625,5.8805,53.9229,46.0771,1887.82,1017.97,869.853,879836,969888,969888,-1,0
Hybrid_p4_t4,soc-LiveJournal1,4847571,68993773,68993773,4,4,0.85,1e-06,51,yes,8.67001e-07,58.33,125.929,70.5405,52.6339,17.9066,5.75223,74.6151,25.3849,1383.15,1032.04,351.11,894144,969932,969932,-1,0
