engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,web-Google,916428,5105039,5105039,4,1,0.85,1e-06,62,yes,8.72947e-07,4.78669,39.9422,24.8866,24.1928,0.693757,0.535051,97.2123,2.78768,401.396,390.207,11.1896,80584,125992,125992,-1,0
Hybrid_p4_t1,web-Google,916428,5105039,5105039,4,1,0.85,1e-06,62,yes,8.72947e-07,4.78669,37.0269,24.6882,24.025,0.663141,0.457504,97.3139,2.68607,398.196,387.5,10.6958,125992,126008,126008,-1,0
