engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p2,web-Google,916428,5105039,5105039,2,4,0.85,1e-06,62,yes,8.72947e-07,1.18022,4.81497,2.76642,1.49089,1.27553,0.441602,53.8925,46.1075,44.6197,24.0466,20.573,80480,95076,95076,-1,0
Hybrid_p2_t4,web-Google,916428,5105039,5105039,2,4,0.85,1e-06,62,yes,8.72947e-07,1.18022,4.68336,2.82687,1.51867,1.30821,0.438211,53.7225,46.2775,45.5947,24.4946,21.1001,95076,95116,95116,-1,0
