engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p8,web-Google,916428,5105039,5105039,8,1,0.85,1e-06,62,yes,8.72947e-07,8.51802,137.61,103.254,102.915,0.339298,0.44854,99.6714,0.328604,1665.39,1659.92,5.47255,80644,117620,117620,-1,0
Hybrid_p8_t1,web-Google,916428,5105039,5105039,8,1,0.85,1e-06,62,yes,8.72947e-07,8.51802,133.681,103.338,102.996,0.3416,0.445805,99.6694,0.330566,1666.74,1661.23,5.50968,117620,117636,117636,-1,0
