engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,web-Google,916428,5105039,5105039,4,2,0.85,1e-06,62,yes,8.72947e-07,5.052,39.751,24.7498,24.0553,0.694484,0.476126,97.194,2.80602,399.19,387.989,11.2014,80604,126016,126016,-1,0
Hybrid_p4_t2,web-Google,916428,5105039,5105039,4,2,0.85,1e-06,62,yes,8.72947e-07,5.052,37.914,24.4019,24.0171,0.38476,0.465347,98.4232,1.57676,393.578,387.373,6.2058,126016,126040,126040,-1,0
