engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p2,web-Google,916428,5105039,5105039,2,1,0.85,1e-06,62,yes,8.72947e-07,1.28667,5.49681,3.10819,1.63113,1.47706,0.562234,52.4784,47.5216,50.132,26.3085,23.8235,80460,95060,95060,-1,0
Hybrid_p2_t1,web-Google,916428,5105039,5105039,2,1,0.85,1e-06,62,yes,8.72947e-07,1.28667,5.52119,3.13522,1.63749,1.49773,0.566,52.2289,47.7711,50.5681,26.4111,24.1569,95060,95076,95076,-1,0
