engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
CSR_Serial,soc-Epinions1,75888,508837,508837,1,2,0.85,1e-06,54,yes,9.77819e-07,0.181591,0.209079,0.187404,0,0.187404,0.0216278,0,100,3.47044,0,3.47044,15204,17044,17044,1.47111e-15,10
OMP_CSR_t2,soc-Epinions1,75888,508837,508837,1,2,0.85,1e-06,54,yes,9.77819e-07,0.181591,0.215204,0.190286,0,0.190286,0.0248734,0,100,3.52382,0,3.52382,18100,18100,18100,1.47111e-15,10
MPI_CSR_p1,soc-Epinions1,75888,508837,508837,1,2,0.85,1e-06,54,yes,9.77819e-07,0.181591,0.378398,0.252858,0.0923053,0.160552,0.0325411,36.5048,63.4952,4.68255,1.70936,2.97319,18100,24888,24888,1.47111e-15,10
Hybrid_p1_t2,soc-Epinions1,75888,508837,508837,1,2,0.85,1e-06,54,yes,9.77819e-07,0.181591,0.325225,0.213609,0.0802113,0.133398,0.0299302,37.5505,62.4495,3.95572,1.48539,2.47033,24888,24888,24888,1.47111e-15,10
