engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,soc-Epinions1,75888,508837,508837,4,4,0.85,1e-06,54,yes,9.77819e-07,0.226257,9.85012,8.38822,8.34293,0.0452862,0.0146634,99.4601,0.539878,155.337,154.499,0.838632,15444,23508,23508,1.47111e-15,10
Hybrid_p4_t4,soc-Epinions1,75888,508837,508837,4,4,0.85,1e-06,54,yes,9.77819e-07,0.226257,9.38223,7.93985,7.89616,0.0436892,0.0137218,99.4497,0.550252,147.034,146.225,0.809059,23508,23548,23548,1.47111e-15,10
