engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p8,soc-Epinions1,75888,508837,508837,8,4,0.85,1e-06,54,yes,9.77819e-07,0.311993,23.8677,16.6806,16.6367,0.0439827,0.0221119,99.7363,0.263675,308.901,308.086,0.814495,15488,23020,23020,1.47111e-15,10
Hybrid_p8_t4,soc-Epinions1,75888,508837,508837,8,4,0.85,1e-06,54,yes,9.77819e-07,0.311993,24.0375,16.7058,16.373,0.332789,0.0270365,98.0079,1.99206,309.366,303.204,6.16276,23020,23064,23064,1.47111e-15,10
