engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p4,soc-Epinions1,75888,508837,508837,4,1,0.85,1e-06,54,yes,9.77819e-07,0.224189,12.1106,10.0238,9.95824,0.0655696,0.0255857,99.3459,0.654139,185.626,184.412,1.21425,15400,23460,23460,1.47111e-15,10
Hybrid_p4_t1,soc-Epinions1,75888,508837,508837,4,1,0.85,1e-06,54,yes,9.77819e-07,0.224189,12.3514,10.2754,10.2099,0.065481,0.0382981,99.3627,0.637259,190.285,189.073,1.21261,23460,23476,23476,1.47111e-15,10
