engine,dataset,num_nodes,num_edges,csr_nnz,mpi_ranks,omp_threads,damping,tol,iterations,converged,final_error,load_time_s,total_time_s,spmv_time_s,comm_time_s,comp_time_s,damp_time_s,comm_pct,comp_pct,avg_spmv_ms,avg_comm_ms,avg_comp_ms,mem_before_kb,mem_after_kb,mem_peak_rss_kb,l1_vs_ref,top10_match
MPI_CSR_p8,soc-Epinions1,75888,508837,508837,8,1,0.85,1e-06,54,yes,9.77819e-07,0.308602,47.8477,35.8688,35.7745,0.0943096,0.0296286,99.7371,0.262929,664.237,662.49,1.74647,15460,22924,22924,1.47111e-15,10
Hybrid_p8_t1,soc-Epinions1,75888,508837,508837,8,1,0.85,1e-06,54,yes,9.77819e-07,0.308602,46.1263,34.4765,34.4256,0.0509115,0.0218198,99.8523,0.14767,638.453,637.51,0.942806,22924,22940,22940,1.47111e-15,10
